,Unnamed: 0,District,Mandal,Village,Latitude,Longitude,SoilType,pH,EC,OC,P,K,Ca,Mg,S,Zn,B,Fe,Cu,Mn,Crop,ndvi,arvi,evi,gci,ndwi
2126,2361,Nellore,Indukurpeta,Gangapatnam,14.53,80.16,Black,7.5,0.31,0.46,5.17,74,662,247,20.89,1.94,1.84,17.96,0.7,0.38,Paddy,0.19690265486725664,0.09363295880149813,2.144578313253012,0.2075892857142858,-0.09403437815975733
2127,2362,Nellore,Indukurpeta,Gangapatnam,14.54,80.16,Black,8.28,0.9,0.65,23.7,106,2425,422,13.88,3.92,1.08,70.68,2.26,5.6,Paddy,-0.0982961992136304,-0.03841387856257745,0.4921259842519685,-0.39543057996485065,0.24644030668127054
2128,2363,Nellore,Indukurpeta,Gangapatnam,14.54,80.16,Black,8.11,0.96,0.50,15.47,92,2264,295,106.90,5.66,1.25,31.18,1.46,2.78,Paddy,-0.0982961992136304,-0.03841387856257745,0.4921259842519685,-0.39543057996485065,0.24644030668127054
2129,2364,Nellore,Indukurpeta,Gangapatnam,14.54,80.1,Black,8.37,1.03,0.22,13.82,61,865,199,116.21,0.2,0.79,6.1,0.18,4.96,Paddy,0.1568926123381569,-0.06982362889586857,0.2013094889084335,1.1274509803921569,-0.3605015673981191
2130,2365,Nellore,Indukurpeta,Gangapatnam,14.54,80.14,Black,8.05,0.68,0.48,15.96,74,2090,245,86.55,1.93,1.16,19.42,0.85,1.3,Paddy,0.38801261829652994,0.20977596741344195,1.368694362017804,0.9497784342688331,-0.32198297446169255
2131,2366,Nellore,Indukurpeta,Gangapatnam,14.54,80.14,Black,7.86,1.15,0.52,12.9,94,1410,227,66.00,2.39,1.50,18.81,1.09,0.44,Paddy,0.38801261829652994,0.20977596741344195,1.368694362017804,0.9497784342688331,-0.32198297446169255
2132,2367,Nellore,Indukurpeta,Gangapatnam,14.52,80.15,Black,7.75,1.66,0.52,12.05,107,1751,289,332.91,1.47,1.53,18.25,0.65,0.62,Paddy,0.6249556894718185,0.44286466561348076,2.0918367346938775,2.3705882352941177,-0.5423956931359354
2133,2368,Nellore,Indukurpeta,Gangapatnam,14.54,80.15,Black,8.62,0.47,0.49,14.92,61,2006,211,14.43,0.93,1.19,12.12,0.47,0.3,Paddy,0.6214543579164518,0.4332046332046332,1.8318637883855273,2.462555066079295,-0.5518262586377097
2134,2369,Nellore,Indukurpeta,Gangapatnam,14.54,80.15,Black,8.5,0.38,0.38,6.6,68,2178,198,11.76,1.7,1.08,9.78,0.24,2.08,Paddy,0.6214543579164518,0.4332046332046332,1.8318637883855273,2.462555066079295,-0.5518262586377097
2135,2370,Nellore,Indukurpeta,Gangapatnam,14.54,80.15,Black,8.18,0.81,0.21,5.42,37,1417,81,58.70,3.47,0.59,9.52,0.52,0.34,Paddy,0.6214543579164518,0.4332046332046332,1.8318637883855273,2.462555066079295,-0.5518262586377097
2136,2371,Nellore,Indukurpeta,Gangapatnam,14.55,80.15,Black,8.02,0.82,0.43,9.89,50,1996,135,46.18,6.59,0.83,8.96,0.67,1.68,Paddy,0.38523489932885907,0.1911699779249448,1.0228082679971489,1.1147540983606556,-0.35789473684210527
2137,2372,Nellore,Indukurpeta,Gangapatnam,14.54,80.14,Black,6.62,0.31,0.25,10.12,44,237,48,32.35,1.54,0.46,48.52,0.24,2.1,Paddy,0.38801261829652994,0.20977596741344195,1.368694362017804,0.9497784342688331,-0.32198297446169255
2138,2373,Nellore,Indukurpeta,Gangapatnam,14.54,80.14,Black,5.62,0.55,0.28,11.06,75,368,88,47.83,3.58,0.61,125.28,0.88,2.38,Paddy,0.38801261829652994,0.20977596741344195,1.368694362017804,0.9497784342688331,-0.32198297446169255
2139,2374,Nellore,Indukurpeta,Gangapatnam,14.53,80.15,Black,7.38,0.72,0.71,13.38,102,1052,340,18.69,3.7,1.35,47.84,1.4,1.74,Paddy,0.2332695984703633,0.07068366164542295,0.6360792492179355,0.6580976863753214,-0.24758220502901354
2140,2375,Nellore,Indukurpeta,Gangapatnam,14.53,80.15,Black,7.68,0.82,1.03,4.46,90,1198,351,53.21,10.58,2.00,19.58,1.22,1.6,Paddy,0.2332695984703633,0.07068366164542295,0.6360792492179355,0.6580976863753214,-0.24758220502901354
2141,2376,Nellore,Indukurpeta,Gangapatnam,14.53,80.15,Black,8.12,1.11,0.38,12.5,91,2787,520,241.55,0.58,0.76,31.72,1.6,1.92,Paddy,0.2332695984703633,0.07068366164542295,0.6360792492179355,0.6580976863753214,-0.24758220502901354
2142,2377,Nellore,Indukurpeta,Gangapatnam,14.53,80.15,Black,8.0,0.42,0.45,6.33,66,1551,195,108.13,2.28,0.94,19.84,0.88,0.09,Paddy,0.2332695984703633,0.07068366164542295,0.6360792492179355,0.6580976863753214,-0.24758220502901354
2143,2378,Nellore,Indukurpeta,Gangapatnam,14.53,80.15,Black,7.35,0.55,0.40,3.63,60,746,218,75.68,4.64,1.04,20.42,0.76,0.09,Paddy,0.2332695984703633,0.07068366164542295,0.6360792492179355,0.6580976863753214,-0.24758220502901354
2144,2379,Nellore,Indukurpeta,Gangapatnam,14.54,80.14,Black,7.95,1.51,0.57,30.16,110,2136,374,103.99,0.74,1.56,30.02,0.8,8.7,Paddy,0.38801261829652994,0.20977596741344195,1.368694362017804,0.9497784342688331,-0.32198297446169255
2145,2380,Nellore,Indukurpeta,Gangapatnam,14.54,80.14,Black,7.78,1.48,0.37,26.11,95,1014,292,74.52,2.46,1.11,38.0,0.9,0.67,Paddy,0.38801261829652994,0.20977596741344195,1.368694362017804,0.9497784342688331,-0.32198297446169255
2146,2381,Nellore,Indukurpeta,Gangapatnam,14.54,80.14,Black,7.9,1.51,0.43,16.81,67,2350,273,260.43,1.94,1.20,28.66,0.72,0.47,Paddy,0.38801261829652994,0.20977596741344195,1.368694362017804,0.9497784342688331,-0.32198297446169255
2147,2382,Nellore,Indukurpeta,Gangapatnam,14.54,80.14,Black,7.85,1.81,0.68,45.62,117,2620,482,153.92,2.04,2.09,62.6,1.82,2.54,Paddy,0.38801261829652994,0.20977596741344195,1.368694362017804,0.9497784342688331,-0.32198297446169255
2148,2383,Nellore,Indukurpeta,Gangapatnam,14.54,80.13,Black,8.1,0.78,0.96,12.57,59,2102,198,30.82,0.62,0.90,15.6,0.66,3.32,Paddy,0.5955341283938087,0.39826349565873914,1.5743225114032733,2.5325842696629213,-0.5587506197322757
2149,2384,Nellore,Indukurpeta,Gangapatnam,14.54,80.13,Black,9.14,3.2,0.38,34.37,151,1091,284,297.77,1.68,2.06,50.68,1.12,6.78,Paddy,0.5955341283938087,0.39826349565873914,1.5743225114032733,2.5325842696629213,-0.5587506197322757
2150,2385,Nellore,Indukurpeta,Jagadevipeta,14.49,80.06,Black,8.4,0.77,0.50,4.25,89,2763,533,126.93,1.8,1.72,44.02,2.72,7.7,Paddy,0.8013312852022529,0.6683760683760683,2.6507452574525745,5.107638888888889,-0.7186126038104543
2151,2386,Nellore,Indukurpeta,Jagadevipeta,14.48,80.08,Black,7.92,1.07,0.50,6.88,54,2341,228,234.97,5.74,1.20,23.3,0.76,1.34,Paddy,0.8578024007386889,0.7517630465444288,2.6923634255904942,6.813592233009709,-0.7730777704340163
2152,2387,Nellore,Indukurpeta,Jagadevipeta,14.49,80.08,Black,7.86,1.26,0.85,8.4,191,5722,1464,454.04,0.9,2.50,33.64,4.78,16.56,Paddy,0.5347003154574133,0.3346489991542148,1.4552479072762394,1.9351432880844643,-0.491759294748946
2153,2388,Nellore,Indukurpeta,Jagadevipeta,14.5,80.08,Black,7.8,2.4,1.02,13.35,289,6273,1880,837.21,2.44,3.30,61.24,6.44,16.0,Paddy,0.8124467178175618,0.6861066523987872,2.8614322173847775,4.507772020725389,-0.6926751592356688
2154,2389,Nellore,Indukurpeta,Jagadevipeta,14.49,80.07,Black,7.62,0.55,0.79,5.11,112,2694,623,82.72,0.54,2.11,49.54,3.52,6.74,Paddy,0.5847526358475263,0.3933649289099526,1.7654260528893242,1.8483965014577262,-0.4803030303030303
2155,2390,Nellore,Indukurpeta,Jagadevipeta,14.49,80.07,Black,7.8,0.85,0.84,11.29,191,3190,1064,105.14,3.6,2.59,33.8,4.22,9.32,Paddy,0.5847526358475263,0.3933649289099526,1.7654260528893242,1.8483965014577262,-0.4803030303030303
2156,2391,Nellore,Indukurpeta,Jagadevipeta,14.47,80.07,Black,7.53,0.18,0.55,18.09,49,1904,283,12.39,2.22,0.99,17.62,1.36,2.22,Paddy,0.7997179125528914,0.6690748077371242,2.9673435210383086,4.406779661016949,-0.6878306878306878
2157,2392,Nellore,Indukurpeta,Jagadevipeta,14.48,80.07,Black,7.68,1.43,0.42,11.93,110,3475,472,613.38,1.02,0.99,26.94,2.04,5.94,Paddy,0.4334051061211935,0.2411946446961895,1.2881696836716037,1.527114967462039,-0.43296432964329645
2158,2393,Nellore,Indukurpeta,Jagadevipeta,14.48,80.07,Black,6.57,1.22,1.08,144.48,756,3569,776,50.77,2.1,2.12,12.36,2.02,16.14,Paddy,0.4334051061211935,0.2411946446961895,1.2881696836716037,1.527114967462039,-0.43296432964329645
2159,2394,Nellore,Indukurpeta,Jagadevipeta,14.48,80.07,Black,7.88,1.31,1.00,8.46,124,4158,853,275.65,0.48,1.85,36.34,4.28,8.84,Paddy,0.4334051061211935,0.2411946446961895,1.2881696836716037,1.527114967462039,-0.43296432964329645
2160,2395,Nellore,Indukurpeta,Jagadevipeta,14.48,80.07,Black,7.45,2.2,1.15,20.43,189,4416,751,679.50,1.24,2.68,52.66,4.52,13.5,Paddy,0.4334051061211935,0.2411946446961895,1.2881696836716037,1.527114967462039,-0.43296432964329645
2161,2396,Nellore,Indukurpeta,Jagadevipeta,14.48,80.07,Black,7.55,0.15,0.41,22.11,150,1559,280,11.83,0.86,0.68,12.84,1.32,31.44,Paddy,0.4334051061211935,0.2411946446961895,1.2881696836716037,1.527114967462039,-0.43296432964329645
2162,2397,Nellore,Indukurpeta,Jagadevipeta,14.49,80.08,Black,7.86,0.96,0.88,7.02,276,5924,1895,102.35,0.66,3.18,28.0,4.54,20.1,Paddy,0.5347003154574133,0.3346489991542148,1.4552479072762394,1.9351432880844643,-0.491759294748946
2163,2398,Nellore,Indukurpeta,Jagadevipeta,14.49,80.08,Black,8.57,0.33,0.32,3.62,174,5149,1592,101.52,0.4,3.18,11.6,2.06,4.16,Paddy,0.5347003154574133,0.3346489991542148,1.4552479072762394,1.9351432880844643,-0.491759294748946
2164,2399,Nellore,Indukurpeta,Mypadu,14.55,80.16,Black,7.61,1.22,0.86,16.16,129,3066,653,251.03,0.86,1.83,73.4,3.96,8.34,Paddy,0.36864228667507354,0.16924778761061948,0.8806989355292227,1.397643593519882,-0.41135674035543995
2165,2400,Nellore,Indukurpeta,Mypadu,14.55,80.17,Black,8.4,1.12,0.41,12.48,131,3001,446,119.99,1.08,1.54,47.2,3.08,1.66,Paddy,0.2819253438113949,0.10880829015544041,0.7813776204737272,0.9802731411229135,-0.3289205702647658
2166,2401,Nellore,Indukurpeta,Mypadu,14.55,80.17,Black,8.48,0.68,0.75,27.85,206,2880,958,149.47,8.22,2.49,81.9,4.8,8.16,Paddy,0.2819253438113949,0.10880829015544041,0.7813776204737272,0.9802731411229135,-0.3289205702647658
2167,2402,Nellore,Indukurpeta,Mypadu,14.54,80.16,Black,6.28,0.53,0.85,36.63,122,2294,659,135.29,1.8,2.00,183.32,4.6,12.1,Paddy,-0.0982961992136304,-0.03841387856257745,0.4921259842519685,-0.39543057996485065,0.24644030668127054
2168,2403,Nellore,Indukurpeta,Mypadu,14.5,80.16,Black,8.88,0.68,0.61,34.88,167,2388,410,27.66,1.52,2.47,73.8,2.62,5.92,Paddy,0.4922048997772829,0.28888888888888886,1.2781954887218046,1.757201646090535,-0.46768893756845564
2169,2404,Nellore,Indukurpeta,Mypadu,14.52,80.17,Black,7.78,0.38,0.45,26.74,106,1192,462,24.89,1.98,1.41,58.0,2.04,4.48,Paddy,0.5854751237915586,0.3980482794042116,1.9221241678278371,2.276803118908382,-0.5323609845031905
2170,2405,Nellore,Indukurpeta,Mypadu,14.51,80.17,Black,7.95,1.16,0.91,41.78,196,1970,578,153.38,3.5,2.79,91.0,3.14,3.56,Paddy,0.13193403298350825,-0.011132940406024885,0.3146790631146076,0.4165103189493433,-0.17236024844720496
2171,2406,Nellore,Indukurpeta,Mypadu,14.51,80.17,Black,7.81,0.46,0.49,31.84,105,1144,431,34.18,0.46,1.47,73.14,1.82,1.22,Paddy,0.13193403298350825,-0.011132940406024885,0.3146790631146076,0.4165103189493433,-0.17236024844720496
2172,2407,Nellore,Indukurpeta,Mypadu,14.51,80.16,Black,8.3,0.43,0.62,16.18,89,2742,404,56.41,2.3,1.43,51.56,1.92,6.22,Paddy,0.5984095427435387,0.4166907305804216,2.189409368635438,2.0,-0.5
2173,2408,Nellore,Indukurpeta,Mypadu,14.51,80.17,Black,8.33,0.64,0.36,9.57,78,2373,281,86.75,1.5,0.98,38.98,1.36,4.48,Paddy,0.13193403298350825,-0.011132940406024885,0.3146790631146076,0.4165103189493433,-0.17236024844720496
2174,2409,Nellore,Indukurpeta,Mypadu,14.52,80.16,Black,5.92,0.52,0.42,8.27,68,1021,262,148.45,0.56,1.39,90.84,1.94,23.24,Paddy,0.3726194753862738,0.18979118329466357,1.1553030303030303,0.8854886475814412,-0.30687649674991446
2175,2410,Nellore,Indukurpeta,Mypadu,14.51,80.16,Black,7.88,1.18,0.47,13.26,89,2369,407,323.26,1.2,1.21,39.6,1.86,2.1,Paddy,0.5984095427435387,0.4166907305804216,2.189409368635438,2.0,-0.5
2176,2411,Nellore,Indukurpeta,Mypadu,14.52,80.17,Black,8.5,0.51,0.43,33.22,127,2745,362,39.17,2.48,1.21,42.72,1.88,0.88,Paddy,0.5854751237915586,0.3980482794042116,1.9221241678278371,2.276803118908382,-0.5323609845031905
2177,2412,Nellore,Indukurpeta,Mypadu,14.51,80.16,Black,8.13,0.65,0.55,19.46,77,2117,312,97.68,1.96,1.48,40.08,1.3,4.48,Paddy,0.5984095427435387,0.4166907305804216,2.189409368635438,2.0,-0.5
2178,2413,Nellore,Indukurpeta,Mypadu,14.5,80.17,Black,7.8,0.52,0.67,47.51,165,1925,675,60.11,5.3,2.04,84.52,3.34,10.34,Paddy,0.32882882882882886,0.16076038488617694,1.1758389261744968,0.7404129793510323,-0.27018299246501615
2179,2414,Nellore,Indukurpeta,Mypadu,14.51,80.17,Black,8.54,0.64,0.74,55.92,564,3007,633,61.69,1.78,2.24,101.54,5.04,7.6,Paddy,0.13193403298350825,-0.011132940406024885,0.3146790631146076,0.4165103189493433,-0.17236024844720496
2180,2415,Nellore,Indukurpeta,Mypadu,14.51,80.17,Black,8.21,0.52,0.47,28.49,191,2611,882,80.91,1.26,1.87,54.14,3.02,8.44,Paddy,0.13193403298350825,-0.011132940406024885,0.3146790631146076,0.4165103189493433,-0.17236024844720496
2181,2416,Nellore,Indukurpeta,Mypadu,14.51,80.17,Black,8.0,0.43,0.32,28.32,88,1094,296,62.26,4.64,1.35,62.54,1.66,4.14,Paddy,0.13193403298350825,-0.011132940406024885,0.3146790631146076,0.4165103189493433,-0.17236024844720496
2182,2417,Nellore,Indukurpeta,Mypadu,14.5,80.17,Black,8.26,0.75,0.48,30.23,103,2686,432,103.50,5.12,1.70,78.34,2.12,2.3,Paddy,0.32882882882882886,0.16076038488617694,1.1758389261744968,0.7404129793510323,-0.27018299246501615
2183,2418,Nellore,Indukurpeta,Mypadu,14.51,80.17,Black,8.0,0.55,0.58,29.89,156,2536,483,61.23,1.02,1.45,14.58,1.66,2.42,Paddy,0.13193403298350825,-0.011132940406024885,0.3146790631146076,0.4165103189493433,-0.17236024844720496
2184,2419,Nellore,Indukurpeta,Mypadu,14.5,80.17,Black,7.6,0.26,0.42,18.2,82,938,384,16.53,0.92,1.10,59.44,1.6,6.64,Paddy,0.32882882882882886,0.16076038488617694,1.1758389261744968,0.7404129793510323,-0.27018299246501615
2185,2420,Nellore,Indukurpeta,Mypadu,14.5,80.17,Black,7.75,0.57,0.78,64.85,224,2776,971,82.90,4.66,2.69,111.06,4.14,14.98,Paddy,0.32882882882882886,0.16076038488617694,1.1758389261744968,0.7404129793510323,-0.27018299246501615
2186,2421,Nellore,Indukurpeta,Mypadu,14.5,80.17,Black,8.07,1.41,0.51,49.89,440,4582,1646,372.43,6.28,2.19,65.42,2.24,7.54,Paddy,0.32882882882882886,0.16076038488617694,1.1758389261744968,0.7404129793510323,-0.27018299246501615
2187,2422,Nellore,Podalakuru,Aldurthi,14.44,79.68,Black,8.21,0.13,0.41,13.68,98,4803,690,5.32,0.6,0.83,6.26,1.24,6.05,Paddy,0.7397983677388382,0.5868115113398132,2.718292467807373,3.424908424908425,-0.6313301823092505
2188,2423,Nellore,Podalakuru,Aldurthi,14.43,79.68,Black,8.15,0.13,0.44,4.76,131,5572,652,3.89,0.56,0.73,2.65,1.45,8.25,Citrus,0.7351063829787234,0.5819517313746065,2.822136001633653,3.332005312084993,-0.624906600249066
2189,2424,Nellore,Podalakuru,Aldurthi,14.44,79.68,Black,8.22,0.1,0.46,4.27,180,6381,789,2.54,0.9,0.69,2.21,1.23,7.75,Citrus,0.7397983677388382,0.5868115113398132,2.718292467807373,3.424908424908425,-0.6313301823092505
2190,2425,Nellore,Podalakuru,Aldurthi,14.43,79.68,Black,8.21,0.14,0.49,5.31,124,4540,692,5.25,0.33,1.22,3.05,0.97,9.17,Citrus,0.7351063829787234,0.5819517313746065,2.822136001633653,3.332005312084993,-0.624906600249066
2191,2426,Nellore,Podalakuru,Aldurthi,14.44,79.69,Black,7.84,0.34,1.16,72.83,321,3812,1338,63.07,23.92,2.17,5.96,4.15,17.7,Citrus,0.7377049180327869,0.5836203597397627,2.6710893854748603,3.656330749354005,-0.6464138876199178
2192,2427,Nellore,Podalakuru,Aldurthi,14.44,79.68,Redsoil,8.12,0.22,0.46,5.26,248,5220,903,9.56,0.67,0.84,1.04,1.02,5.55,Black gram,0.7397983677388382,0.5868115113398132,2.718292467807373,3.424908424908425,-0.6313301823092505
2193,2428,Nellore,Podalakuru,Aldurthi,14.44,79.69,Redsoil,8.46,0.06,0.31,9.88,208,2992,299,6.87,0.53,0.85,2.38,1.21,9.08,Citrus,0.7377049180327869,0.5836203597397627,2.6710893854748603,3.656330749354005,-0.6464138876199178
2194,2429,Nellore,Podalakuru,Aldurthi,14.43,79.68,Redsoil,8.73,0.21,0.36,20.24,435,3986,1487,8.24,6.94,1.48,2.13,5.46,7.74,Citrus,0.7351063829787234,0.5819517313746065,2.822136001633653,3.332005312084993,-0.624906600249066
2195,2430,Nellore,Podalakuru,Aldurthi,14.43,79.69,Redsoil,8.45,0.21,0.34,8.67,147,2688,662,9.18,1.46,0.72,2.07,1.36,12.54,Citrus,0.568689256632519,0.38002643005474795,1.869279917112761,2.2669584245076586,-0.5312820512820513
2196,2431,Nellore,Podalakuru,Aldurthi,14.43,79.68,Redsoil,8.16,0.12,0.38,7.23,116,4083,772,4.82,0.44,0.85,6.5,1.25,6.9,Citrus,0.7351063829787234,0.5819517313746065,2.822136001633653,3.332005312084993,-0.624906600249066
2197,2432,Nellore,Podalakuru,Aldurthi,14.44,79.69,Redsoil,8.18,0.11,0.49,5.27,112,5686,891,3.04,0.5,0.67,3.43,1.13,8.98,Citrus,0.7377049180327869,0.5836203597397627,2.6710893854748603,3.656330749354005,-0.6464138876199178
2198,2433,Nellore,Podalakuru,Aldurthi,14.43,79.68,Redsoil,8.7,0.18,0.36,4.37,127,5247,846,4.28,0.96,0.75,1.91,3.48,5.36,Citrus,0.7351063829787234,0.5819517313746065,2.822136001633653,3.332005312084993,-0.624906600249066
2199,2434,Nellore,Podalakuru,Aldurthi,14.43,79.69,Redsoil,8.67,0.21,0.55,9.02,325,5545,667,6.53,3.32,1.43,2.14,1.1,8.21,Citrus,0.568689256632519,0.38002643005474795,1.869279917112761,2.2669584245076586,-0.5312820512820513
2200,2435,Nellore,Podalakuru,Aldurthi,14.43,79.68,Redsoil,8.4,0.21,0.37,7.63,223,5639,719,8.63,0.44,0.81,3.13,1.21,12.41,Black gram,0.7351063829787234,0.5819517313746065,2.822136001633653,3.332005312084993,-0.624906600249066
2201,2436,Nellore,Podalakuru,Aldurthi,14.43,79.69,Redsoil,8.21,0.42,0.57,14.83,318,4440,843,18.79,0.75,1.22,2.32,1.09,11.33,Black gram,0.568689256632519,0.38002643005474795,1.869279917112761,2.2669584245076586,-0.5312820512820513
2202,2437,Nellore,Podalakuru,Aldurthi,14.43,79.68,Black,8.13,0.17,0.72,14.4,277,5734,705,8.03,0.52,0.93,4.55,1.93,9.88,Black gram,0.7351063829787234,0.5819517313746065,2.822136001633653,3.332005312084993,-0.624906600249066
2203,2438,Nellore,Podalakuru,Aldurthi,14.43,79.68,Black,8.2,0.2,0.69,14.57,340,3921,1390,10.34,1.33,1.72,3.01,2.2,17.73,Black gram,0.7351063829787234,0.5819517313746065,2.822136001633653,3.332005312084993,-0.624906600249066
2204,2439,Nellore,Podalakuru,Aldurthi,14.43,79.68,Black,7.25,0.81,0.91,77.91,659,4712,924,192.07,15.56,1.69,6.17,2.73,10.44,Paddy,0.7351063829787234,0.5819517313746065,2.822136001633653,3.332005312084993,-0.624906600249066
2205,2440,Nellore,Podalakuru,Aldurthi,14.44,79.68,Black,8.35,0.21,0.65,14.73,293,4519,898,8.55,1.01,1.52,2.66,2.16,15.76,Citrus,0.7397983677388382,0.5868115113398132,2.718292467807373,3.424908424908425,-0.6313301823092505
2206,2441,Nellore,Podalakuru,Aldurthi,14.43,79.68,Black,8.32,0.12,0.57,11.94,205,3158,683,5.11,1.99,0.86,2.99,1.43,16.04,Citrus,0.7351063829787234,0.5819517313746065,2.822136001633653,3.332005312084993,-0.624906600249066
2207,2442,Nellore,Podalakuru,Aldurthi,14.44,79.69,Black,8.98,0.27,0.60,14.07,171,3893,507,11.05,0.48,1.57,9.83,1.93,7.0,Citrus,0.7377049180327869,0.5836203597397627,2.6710893854748603,3.656330749354005,-0.6464138876199178
2208,2443,Nellore,Podalakuru,Aldurthi,14.44,79.69,Black,8.37,0.17,0.71,8.39,309,6529,762,7.85,0.48,1.16,2.37,1.32,7.75,Citrus,0.7377049180327869,0.5836203597397627,2.6710893854748603,3.656330749354005,-0.6464138876199178
2209,2444,Nellore,Podalakuru,Aldurthi,14.44,79.69,Black,8.33,0.23,0.50,7.97,324,5141,621,7.91,3.82,1.01,1.82,1.6,9.12,Citrus,0.7377049180327869,0.5836203597397627,2.6710893854748603,3.656330749354005,-0.6464138876199178
2210,2445,Nellore,Podalakuru,Aldurthi,14.43,79.68,Black,8.88,0.2,0.30,2.71,60,6235,708,4.11,0.41,0.67,1.41,0.99,4.94,Citrus,0.7351063829787234,0.5819517313746065,2.822136001633653,3.332005312084993,-0.624906600249066
2211,2446,Nellore,Podalakuru,Aldurthi,14.44,79.67,Black,8.07,0.2,0.56,8.31,224,6955,705,7.68,0.98,1.63,3.19,1.25,7.92,Citrus,0.4563734290843806,0.26771463119709793,1.4963503649635037,1.5638432364096082,-0.438808087974459
2212,2447,Nellore,Podalakuru,Aldurthi,14.44,79.69,Black,8.68,0.21,0.51,7.91,224,5614,939,13.50,2.01,1.27,2.28,1.91,12.29,Citrus,0.7377049180327869,0.5836203597397627,2.6710893854748603,3.656330749354005,-0.6464138876199178
2213,2448,Nellore,Podalakuru,Aldurthi,14.44,79.71,Black,8.4,0.12,0.37,4.97,92,7159,464,3.43,0.31,0.60,1.5,0.84,5.09,Black gram,0.47717842323651455,0.29133858267716534,1.7001774098166766,1.6253687315634218,-0.4483319772172498
2214,2449,Nellore,Podalakuru,Aldurthi,14.44,79.69,Black,8.32,0.1,0.34,3.25,99,6021,700,6.11,0.55,0.47,1.47,1.07,4.85,Black gram,0.7377049180327869,0.5836203597397627,2.6710893854748603,3.656330749354005,-0.6464138876199178
2215,2450,Nellore,Podalakuru,Aldurthi,14.44,79.69,Black,8.72,0.14,0.35,9.46,157,4963,615,5.18,0.4,0.95,9.49,1.84,5.46,Black gram,0.7377049180327869,0.5836203597397627,2.6710893854748603,3.656330749354005,-0.6464138876199178
2216,2451,Nellore,Podalakuru,Aldurthi,14.43,79.68,Black,9.11,0.51,0.27,5.29,201,4524,828,80.30,0.2,1.14,8.3,1.31,8.28,Black gram,0.7351063829787234,0.5819517313746065,2.822136001633653,3.332005312084993,-0.624906600249066
2217,2452,Nellore,Podalakuru,Aldurthi,14.45,79.69,Black,8.5,0.14,0.55,14.2,179,5490,699,7.01,0.5,1.30,9.66,1.92,5.49,Black gram,0.4217221135029354,0.2293398533007335,1.2273956998433717,1.4710884353741496,-0.42381185693287604
2218,2453,Nellore,Podalakuru,Aldurthi,14.45,79.7,Black,8.82,0.19,0.71,11.32,163,5172,756,6.78,0.74,1.65,3.05,1.36,8.61,Black gram,0.6448412698412699,0.4652725914861837,2.1290533901080906,2.7258426966292135,-0.5767950546837851
2219,2454,Nellore,Podalakuru,Aldurthi,14.45,79.69,Black,8.35,0.4,0.27,10.24,502,3039,429,31.48,3.03,0.92,2.1,4.5,14.76,Black gram,0.4217221135029354,0.2293398533007335,1.2273956998433717,1.4710884353741496,-0.42381185693287604
2220,2455,Nellore,Podalakuru,Aldurthi,14.45,79.69,Black,8.34,0.19,0.58,15.53,197,4522,893,8.34,0.42,1.13,9.38,1.83,4.75,Black gram,0.4217221135029354,0.2293398533007335,1.2273956998433717,1.4710884353741496,-0.42381185693287604
2221,2456,Nellore,Podalakuru,Aldurthi,14.44,79.67,Black,8.38,0.12,1.04,5.51,144,7178,823,3.48,0.87,0.65,4.01,1.01,8.09,Black gram,0.4563734290843806,0.26771463119709793,1.4963503649635037,1.5638432364096082,-0.438808087974459
2222,2457,Nellore,Podalakuru,Aldurthi,14.44,79.67,Black,8.7,0.17,0.37,4.19,143,6050,1055,4.78,0.78,1.00,2.58,1.39,9.34,Citrus,0.4563734290843806,0.26771463119709793,1.4963503649635037,1.5638432364096082,-0.438808087974459
2223,2458,Nellore,Podalakuru,Aldurthi,14.44,79.67,Black,8.52,0.15,0.41,7.59,201,5794,805,5.53,1.29,1.14,3.15,2.04,10.55,Citrus,0.4563734290843806,0.26771463119709793,1.4963503649635037,1.5638432364096082,-0.438808087974459
2224,2459,Nellore,Podalakuru,Aldurthi,14.45,79.69,Black,8.8,0.18,0.51,15.54,162,6344,987,5.82,0.54,1.09,7.71,1.68,7.59,Citrus,0.4217221135029354,0.2293398533007335,1.2273956998433717,1.4710884353741496,-0.42381185693287604
2225,2460,Nellore,Podalakuru,Aldurthi,14.44,79.67,Black,7.92,0.15,0.46,6.52,189,3709,406,6.28,0.75,0.65,2.94,1.35,8.69,Paddy,0.4563734290843806,0.26771463119709793,1.4963503649635037,1.5638432364096082,-0.438808087974459
2226,2461,Nellore,Podalakuru,Aldurthi,14.45,79.69,Redsoil,8.33,0.18,0.17,15.89,236,4765,665,8.74,0.63,1.20,9.08,2.15,7.1,Paddy,0.4217221135029354,0.2293398533007335,1.2273956998433717,1.4710884353741496,-0.42381185693287604
2227,2462,Nellore,Podalakuru,Aldurthi,14.45,79.69,Redsoil,8.83,0.18,0.46,9.91,184,3908,567,6.34,0.54,1.14,8.14,1.88,5.64,Black gram,0.4217221135029354,0.2293398533007335,1.2273956998433717,1.4710884353741496,-0.42381185693287604
2228,2463,Nellore,Podalakuru,Aldurthi,14.44,79.69,Redsoil,8.98,0.27,0.33,5.33,185,4272,486,8.07,0.4,1.14,3.61,1.0,8.06,Citrus,0.7377049180327869,0.5836203597397627,2.6710893854748603,3.656330749354005,-0.6464138876199178
