,Latitude,Longitude,District,Mandal,Village,SoilType,pH,EC,OC,P,K,Ca,Mg,S,Zn,B,Fe,Cu,Mn,NDVI,ARVI,EVI,GCI,NDWI,Crop
2754,15.42,79.58,Prakasam,Kanigiri,Punugodu,Black,8.4,0.17,0.25,6.79,96.0,4260.0,108.0,7.28,0.32,0.7,1.98,0.38,6.98,0.0115795408888483,0.0103804607180673,0.1103847056525862,0.0489624708140759,-0.0238962262664686,Paddy
2755,15.42,79.58,Prakasam,Kanigiri,Punugodu,Black,8.35,0.13,0.33,6.03,96.0,4451.0,132.0,10.19,0.36,0.49,1.38,0.46,7.54,0.0115795408888483,0.0103804607180673,0.1103847056525862,0.0489624708140759,-0.0238962262664686,Paddy
2756,15.45,79.56,Prakasam,Kanigiri,Punugodu,Red,8.48,0.11,0.21,3.98,83.0,4207.0,111.0,3.05,0.26,0.51,2.4,0.42,6.3,0.0116018006866193,0.0109805376306412,0.1081252287162606,0.0470516303344004,-0.0229850725976629,Paddy
2757,15.48,79.53,Prakasam,Kanigiri,Yadavalli,Red,8.65,1.18,0.71,43.37,213.0,2314.0,430.0,77.67,0.64,3.21,9.9,1.28,12.8,0.0119191019508018,0.011355577332254,0.1152974443830515,0.0484252581011155,-0.0236402367670498,Pigeonpea
2758,15.48,79.53,Prakasam,Kanigiri,Yadavalli,Red,8.33,1.68,0.38,40.52,1181.0,2640.0,833.0,92.71,1.26,5.25,16.32,2.36,23.3,0.0119191019508018,0.011355577332254,0.1152974443830515,0.0484252581011155,-0.0236402367670498,Pigeonpea
2759,15.49,79.53,Prakasam,Kanigiri,Yadavalli,Red,8.25,0.22,0.39,5.14,459.0,4118.0,275.0,10.84,0.28,0.96,1.44,0.78,7.66,0.0113711268355957,0.0105253934168179,0.106883141099065,0.049098971480507,-0.0239612493900342,Pigeonpea
2760,15.49,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.38,0.23,1.03,23.92,523.0,4055.0,703.0,6.52,0.98,1.34,3.12,1.24,18.68,0.0114182773734615,0.0103910429395845,0.1064140252201819,0.0473481200677048,-0.0231265604533043,Paddy
2761,15.47,79.53,Prakasam,Kanigiri,Yadavalli,Red,8.3,0.13,0.34,2.87,119.0,5118.0,318.0,3.58,0.32,0.58,3.54,1.0,9.04,0.012011198608693,0.0114971514199887,0.1164374461162382,0.0476628150701314,-0.0232766912205216,Paddy
2762,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.06,0.27,0.58,19.38,555.0,4460.0,253.0,10.12,0.62,0.62,5.32,1.06,18.6,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Cowpea
2763,15.47,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.49,0.23,0.39,3.99,106.0,4019.0,1069.0,12.97,0.38,0.98,23.06,2.12,13.62,0.0121028495062903,0.0121216302239287,0.1216295187777831,0.0510094304762931,-0.0248704026994393,Cowpea
2764,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.9,0.21,0.28,2.35,161.0,3390.0,575.0,3.67,0.26,0.99,6.22,0.98,11.18,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Cowpea
2765,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.22,2.18,1.12,13.43,230.0,3141.0,1327.0,361.34,0.66,4.81,35.1,2.6,9.5,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Maize
2766,15.49,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.43,0.21,0.45,5.64,236.0,4503.0,531.0,8.57,0.42,1.04,6.52,1.38,12.56,0.0114182773734615,0.0103910429395845,0.1064140252201819,0.0473481200677048,-0.0231265604533043,Maize
2767,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,9.2,0.95,0.56,24.81,164.0,2293.0,494.0,76.69,0.54,3.48,13.18,1.48,11.06,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Maize
2768,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.72,0.7,1.15,23.52,399.0,2536.0,651.0,56.84,1.66,3.67,25.46,2.14,12.58,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Pigeonpea
2769,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.45,0.32,0.43,3.48,276.0,4189.0,710.0,10.57,0.32,1.32,2.94,1.06,11.76,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Pigeonpea
2770,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,9.01,0.38,0.92,12.95,210.0,2626.0,717.0,14.97,0.9,3.21,14.42,2.04,16.94,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Pigeonpea
2771,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.66,0.79,0.91,22.91,501.0,2633.0,897.0,42.02,0.7,4.48,18.88,2.34,13.08,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Pigeonpea
2772,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.76,0.81,0.99,17.2,575.0,2595.0,887.0,36.08,0.52,4.2,14.8,2.12,13.78,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Pigeonpea
2773,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,9.11,0.38,0.9,13.72,260.0,2699.0,696.0,11.97,0.56,2.99,10.96,1.7,12.44,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Pigeonpea
2774,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.26,0.16,0.43,3.4,118.0,5538.0,368.0,3.6,0.26,0.49,4.32,1.12,8.92,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Paddy
2775,15.47,79.55,Prakasam,Kanigiri,Yadavalli,Red,7.71,0.12,0.37,3.44,112.0,1821.0,180.0,4.72,0.34,0.63,3.64,0.48,13.2,0.0120629225437128,0.0111049052590506,0.1178017424476743,0.0501724701670049,-0.0244723167914346,Paddy
2776,15.47,79.55,Prakasam,Kanigiri,Yadavalli,Red,7.68,0.13,0.36,3.91,119.0,1915.0,190.0,4.84,0.38,0.62,3.82,0.5,12.7,0.0120629225437128,0.0111049052590506,0.1178017424476743,0.0501724701670049,-0.0244723167914346,Paddy
2777,15.47,79.55,Prakasam,Kanigiri,Yadavalli,Red,7.7,0.12,0.38,3.76,133.0,1850.0,185.0,4.51,0.4,0.59,3.6,0.54,14.22,0.0120629225437128,0.0111049052590506,0.1178017424476743,0.0501724701670049,-0.0244723167914346,Cowpea
2778,15.47,79.55,Prakasam,Kanigiri,Yadavalli,Red,7.71,0.15,0.35,3.11,135.0,2127.0,212.0,5.24,0.4,0.48,4.3,0.6,15.28,0.0120629225437128,0.0111049052590506,0.1178017424476743,0.0501724701670049,-0.0244723167914346,Cowpea
2779,15.47,79.55,Prakasam,Kanigiri,Yadavalli,Red,8.98,0.78,0.6,15.5,307.0,2644.0,1134.0,56.77,0.56,2.61,28.5,2.98,9.56,0.0120629225437128,0.0111049052590506,0.1178017424476743,0.0501724701670049,-0.0244723167914346,Cowpea
2780,15.47,79.55,Prakasam,Kanigiri,Yadavalli,Red,8.63,0.46,1.01,18.28,441.0,2537.0,704.0,19.49,0.84,3.25,9.82,1.2,19.3,0.0120629225437128,0.0111049052590506,0.1178017424476743,0.0501724701670049,-0.0244723167914346,Cowpea
2781,15.48,79.55,Prakasam,Kanigiri,Yadavalli,Red,8.65,0.37,0.92,10.68,239.0,2395.0,729.0,18.54,0.78,2.79,22.64,1.58,11.84,0.0115814642695596,0.0105160271450785,0.1107054281450526,0.0486463112563215,-0.0237455879958553,Cowpea
2782,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.32,0.14,0.4,3.78,152.0,4378.0,127.0,3.19,0.38,0.52,2.34,0.96,14.04,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Cowpea
2783,15.47,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.37,0.12,0.38,3.26,125.0,4412.0,122.0,2.45,0.32,0.39,1.82,0.84,10.28,0.0121028495062903,0.0121216302239287,0.1216295187777831,0.0510094304762931,-0.0248704026994393,Cowpea
2784,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.34,0.13,0.45,3.71,125.0,4018.0,125.0,2.67,0.42,0.42,1.44,0.76,9.88,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Cowpea
2785,15.49,79.55,Prakasam,Kanigiri,Yadavalli,Red,8.76,0.21,0.32,2.6,129.0,2575.0,465.0,10.07,0.36,1.4,18.16,1.36,10.68,0.0115175983355221,0.0107207543581206,0.1085306965781726,0.0475265298702478,-0.0232116796421972,Cowpea
2786,15.48,79.55,Prakasam,Kanigiri,Yadavalli,Red,7.47,0.19,0.35,2.28,127.0,1659.0,188.0,12.57,0.46,0.47,5.32,0.62,18.0,0.0115814642695596,0.0105160271450785,0.1107054281450526,0.0486463112563215,-0.0237455879958553,Cowpea
2787,15.49,79.54,Prakasam,Kanigiri,Yadavalli,Red,9.05,0.52,0.86,27.8,312.0,2276.0,515.0,25.93,0.92,3.46,18.28,1.88,13.02,0.0114182773734615,0.0103910429395845,0.1064140252201819,0.0473481200677048,-0.0231265604533043,Pigeonpea
2788,15.49,79.55,Prakasam,Kanigiri,Yadavalli,Black,8.47,0.28,0.7,16.78,199.0,2865.0,712.0,10.65,1.12,1.55,35.98,2.18,7.22,0.0115175983355221,0.0107207543581206,0.1085306965781726,0.0475265298702478,-0.0232116796421972,Paddy
2789,15.47,79.55,Prakasam,Kanigiri,Yadavalli,Black,8.9,0.51,1.07,26.23,260.0,2378.0,609.0,33.14,1.0,4.1,21.1,1.92,15.14,0.0120629225437128,0.0111049052590506,0.1178017424476743,0.0501724701670049,-0.0244723167914346,Paddy
2790,15.47,79.53,Prakasam,Kanigiri,Yadavalli,Black,9.01,0.76,0.64,20.9,234.0,2189.0,472.0,51.66,0.6,3.56,15.68,1.48,13.26,0.012011198608693,0.0114971514199887,0.1164374461162382,0.0476628150701314,-0.0232766912205216,Paddy
2791,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Black,8.33,0.97,0.64,29.21,290.0,2774.0,1295.0,97.38,0.74,3.31,37.1,2.7,18.2,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Paddy
2792,15.48,79.55,Prakasam,Kanigiri,Yadavalli,Red,8.05,0.39,0.3,3.05,293.0,3892.0,363.0,14.22,0.3,0.95,6.3,1.6,15.84,0.0115814642695596,0.0105160271450785,0.1107054281450526,0.0486463112563215,-0.0237455879958553,Pigeonpea
2793,15.48,79.53,Prakasam,Kanigiri,Yadavalli,Red,8.82,0.32,0.68,18.57,302.0,2420.0,602.0,12.53,1.6,3.02,15.04,1.92,12.14,0.0119191019508018,0.011355577332254,0.1152974443830515,0.0484252581011155,-0.0236402367670498,Pigeonpea
2794,15.48,79.53,Prakasam,Kanigiri,Yadavalli,Red,8.47,0.73,0.51,10.97,266.0,3175.0,1126.0,45.11,0.94,1.77,23.04,3.0,16.28,0.0119191019508018,0.011355577332254,0.1152974443830515,0.0484252581011155,-0.0236402367670498,Pigeonpea
2795,15.48,79.53,Prakasam,Kanigiri,Yadavalli,Black,9.22,0.79,0.72,20.64,325.0,2257.0,887.0,59.92,0.7,4.73,35.56,2.38,13.48,0.0119191019508018,0.011355577332254,0.1152974443830515,0.0484252581011155,-0.0236402367670498,Paddy
2796,15.47,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.48,0.21,0.56,18.45,508.0,3118.0,445.0,10.07,0.96,1.69,7.2,2.48,16.74,0.0121028495062903,0.0121216302239287,0.1216295187777831,0.0510094304762931,-0.0248704026994393,Maize
2797,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.65,0.22,0.68,12.97,573.0,2697.0,593.0,6.82,0.6,2.36,3.7,1.8,15.32,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Maize
2798,15.49,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.73,0.61,1.46,39.23,367.0,2633.0,637.0,66.72,0.92,5.02,20.56,1.84,19.34,0.0114182773734615,0.0103910429395845,0.1064140252201819,0.0473481200677048,-0.0231265604533043,Maize
2799,15.49,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.25,0.35,0.5,1.95,206.0,5548.0,629.0,6.34,0.38,0.88,12.32,1.7,17.72,0.0114182773734615,0.0103910429395845,0.1064140252201819,0.0473481200677048,-0.0231265604533043,Maize
2800,15.48,79.53,Prakasam,Kanigiri,Yadavalli,Black,8.51,0.32,1.17,5.33,440.0,2919.0,1040.0,12.62,0.54,3.13,9.24,2.0,23.76,0.0119191019508018,0.011355577332254,0.1152974443830515,0.0484252581011155,-0.0236402367670498,Paddy
2801,15.49,79.55,Prakasam,Kanigiri,Yadavalli,Red,8.46,0.68,0.9,12.09,318.0,2815.0,691.0,39.64,0.7,3.68,3.0,1.24,11.56,0.0115175983355221,0.0107207543581206,0.1085306965781726,0.0475265298702478,-0.0232116796421972,Maize
2802,15.49,79.55,Prakasam,Kanigiri,Yadavalli,Red,8.71,0.29,0.87,15.18,90.0,2769.0,647.0,28.19,0.92,1.9,21.94,1.86,7.3,0.0115175983355221,0.0107207543581206,0.1085306965781726,0.0475265298702478,-0.0232116796421972,Pigeonpea
2803,15.49,79.54,Prakasam,Kanigiri,Yadavalli,Red,7.64,0.14,0.44,4.28,280.0,2055.0,507.0,6.7,0.36,0.97,5.08,1.08,18.12,0.0114182773734615,0.0103910429395845,0.1064140252201819,0.0473481200677048,-0.0231265604533043,Pigeonpea
2804,15.49,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.53,0.24,0.46,1.48,171.0,2691.0,599.0,7.61,0.4,1.38,6.36,1.64,21.16,0.0114182773734615,0.0103910429395845,0.1064140252201819,0.0473481200677048,-0.0231265604533043,Cow pea
2805,15.47,79.54,Prakasam,Kanigiri,Yadavalli,Black,8.32,0.26,0.77,23.29,283.0,3588.0,1662.0,16.36,0.78,1.72,33.34,3.02,16.68,0.0121028495062903,0.0121216302239287,0.1216295187777831,0.0510094304762931,-0.0248704026994393,Paddy
2806,15.48,79.55,Prakasam,Kanigiri,Yadavalli,Black,8.24,0.16,0.38,3.37,205.0,5158.0,243.0,5.97,0.32,0.77,6.72,1.24,13.88,0.0115814642695596,0.0105160271450785,0.1107054281450526,0.0486463112563215,-0.0237455879958553,Paddy
2807,15.48,79.55,Prakasam,Kanigiri,Yadavalli,Black,9.16,0.41,0.98,19.69,278.0,2552.0,687.0,16.04,0.68,3.48,17.66,1.9,13.9,0.0115814642695596,0.0105160271450785,0.1107054281450526,0.0486463112563215,-0.0237455879958553,Paddy
2808,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Black,8.62,0.25,0.47,1.57,193.0,2683.0,623.0,6.69,0.44,1.36,7.34,1.78,19.54,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Paddy
2809,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Black,8.56,0.31,0.58,1.03,207.0,2740.0,628.0,9.8,0.46,1.45,7.08,1.76,22.34,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Paddy
2810,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Black,8.62,0.25,0.49,1.33,188.0,2761.0,620.0,7.81,0.42,1.44,7.14,1.8,19.4,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Paddy
2811,15.47,79.55,Prakasam,Kanigiri,Yadavalli,Black,8.93,0.19,0.51,4.21,213.0,3305.0,379.0,7.18,0.44,1.46,6.74,0.82,12.04,0.0120629225437128,0.0111049052590506,0.1178017424476743,0.0501724701670049,-0.0244723167914346,Paddy
2812,15.49,79.54,Prakasam,Kanigiri,Yadavalli,Black,8.21,0.11,0.53,1.99,221.0,2795.0,294.0,6.6,0.48,0.64,5.68,0.98,14.14,0.0114182773734615,0.0103910429395845,0.1064140252201819,0.0473481200677048,-0.0231265604533043,Paddy
2813,15.49,79.54,Prakasam,Kanigiri,Yadavalli,Black,8.55,0.11,0.23,3.18,125.0,2700.0,165.0,3.28,0.38,0.51,2.92,0.5,9.02,0.0114182773734615,0.0103910429395845,0.1064140252201819,0.0473481200677048,-0.0231265604533043,Paddy
2814,15.48,79.55,Prakasam,Kanigiri,Yadavalli,Red,8.26,0.14,0.33,7.41,225.0,3058.0,338.0,6.27,0.32,0.81,5.16,0.94,11.74,0.0115814642695596,0.0105160271450785,0.1107054281450526,0.0486463112563215,-0.0237455879958553,Pigeonpea
2815,15.48,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.17,0.29,0.77,7.7,504.0,3844.0,550.0,13.1,0.5,1.4,4.78,1.42,14.08,0.0108774612125374,0.0096646468860072,0.1007266453108594,0.046118639995857,-0.022539572776655,Pigeonpea
2816,15.47,79.54,Prakasam,Kanigiri,Yadavalli,Red,8.3,0.72,0.28,1.1,216.0,4585.0,659.0,43.75,0.24,1.68,6.64,1.04,8.48,0.0121028495062903,0.0121216302239287,0.1216295187777831,0.0510094304762931,-0.0248704026994393,Tobacco
2817,15.48,79.55,Prakasam,Kanigiri,Yadavalli,Red,8.5,1.3,0.91,10.99,411.0,2769.0,1048.0,82.29,0.56,4.77,22.1,2.56,11.06,0.0115814642695596,0.0105160271450785,0.1107054281450526,0.0486463112563215,-0.0237455879958553,Tobacco
2818,15.48,79.55,Prakasam,Kanigiri,Yadavalli,Red,8.48,0.51,1.17,59.87,1529.0,2822.0,586.0,27.03,1.16,3.4,4.22,1.78,27.98,0.0115814642695596,0.0105160271450785,0.1107054281450526,0.0486463112563215,-0.0237455879958553,Tobacco
2819,15.54,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,8.1,0.11,0.49,17.95,421.0,927.0,430.0,2.68,0.66,1.17,4.09,1.02,10.64,0.01477518455174,0.0132384080239781,0.1297743550688342,0.0559587595765738,-0.0272178414649224,Cowpea
2820,15.54,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,5.88,0.05,0.19,22.32,125.0,263.0,59.0,2.21,0.32,0.44,16.35,0.69,9.24,0.01477518455174,0.0132384080239781,0.1297743550688342,0.0559587595765738,-0.0272178414649224,Cowpea
2821,15.54,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,5.42,0.12,0.14,22.07,158.0,419.0,138.0,5.8,0.27,0.51,19.57,1.14,20.61,0.01477518455174,0.0132384080239781,0.1297743550688342,0.0559587595765738,-0.0272178414649224,Cowpea
2822,15.55,79.38,Prakasam,Konakana Mitta,China Mana Gundam,Red,5.36,0.04,0.13,29.76,128.0,320.0,79.0,4.52,0.25,0.47,28.99,0.97,18.03,0.0141809173830868,0.0122350734701146,0.1212140455541691,0.0541032526647278,-0.0263391105556847,Cowpea
2823,15.55,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,6.5,0.11,0.17,20.65,111.0,338.0,54.0,4.59,0.4,0.31,17.1,0.64,10.23,0.0137598041373302,0.0127288918333078,0.1232692960745159,0.0547334790525742,-0.0266377511295583,Cowpea
2824,15.55,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,6.2,0.07,0.16,9.05,143.0,372.0,99.0,2.53,0.26,0.41,8.17,0.77,11.33,0.0137598041373302,0.0127288918333078,0.1232692960745159,0.0547334790525742,-0.0266377511295583,Cowpea
2825,15.55,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,5.88,0.04,0.1,16.86,124.0,347.0,78.0,1.94,0.34,0.31,26.24,0.8,12.93,0.0137598041373302,0.0127288918333078,0.1232692960745159,0.0547334790525742,-0.0266377511295583,Cowpea
2826,15.55,79.38,Prakasam,Konakana Mitta,China Mana Gundam,Red,5.65,0.05,0.11,20.22,118.0,264.0,58.0,3.55,0.37,0.28,55.12,0.86,9.12,0.0141809173830868,0.0122350734701146,0.1212140455541691,0.0541032526647278,-0.0263391105556847,Cowpea
2827,15.55,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,8.25,0.14,0.5,13.69,528.0,1238.0,302.0,3.14,0.73,1.27,3.65,1.1,13.5,0.0137598041373302,0.0127288918333078,0.1232692960745159,0.0547334790525742,-0.0266377511295583,Blackgram
2828,15.55,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,6.31,0.12,0.09,6.11,53.0,178.0,42.0,2.93,0.29,0.13,3.81,0.41,7.11,0.0137598041373302,0.0127288918333078,0.1232692960745159,0.0547334790525742,-0.0266377511295583,Blackgram
2829,15.55,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,6.3,0.05,0.14,26.96,65.0,325.0,69.0,2.28,0.41,0.26,14.86,0.82,7.59,0.013610690466337,0.0125411498036641,0.1246667447635612,0.0532924867193036,-0.0259546494539864,Cowpea
2830,15.55,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,5.64,0.04,0.13,14.68,81.0,244.0,52.0,1.19,1.62,0.31,6.92,3.14,5.03,0.013610690466337,0.0125411498036641,0.1246667447635612,0.0532924867193036,-0.0259546494539864,Cowpea
2831,15.55,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,7.67,0.24,0.26,25.69,463.0,566.0,136.0,8.99,0.94,0.63,4.32,1.18,10.37,0.0137598041373302,0.0127288918333078,0.1232692960745159,0.0547334790525742,-0.0266377511295583,Cowpea
2832,15.55,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,8.13,0.14,0.42,14.98,284.0,1072.0,438.0,3.69,0.53,1.12,5.42,1.08,11.79,0.0137598041373302,0.0127288918333078,0.1232692960745159,0.0547334790525742,-0.0266377511295583,Cowpea
2833,15.55,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,8.08,0.11,0.27,13.97,491.0,769.0,261.0,3.08,0.62,0.77,4.59,1.06,11.95,0.013610690466337,0.0125411498036641,0.1246667447635612,0.0532924867193036,-0.0259546494539864,Cowpea
2834,15.54,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,7.07,0.09,0.17,16.38,102.0,323.0,56.0,3.18,0.44,0.3,7.75,0.44,8.12,0.01477518455174,0.0132384080239781,0.1297743550688342,0.0559587595765738,-0.0272178414649224,Cowpea
2835,15.54,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,7.16,0.07,0.22,15.97,164.0,601.0,135.0,1.49,0.63,0.51,8.95,1.01,12.95,0.01477518455174,0.0132384080239781,0.1297743550688342,0.0559587595765738,-0.0272178414649224,Cowpea
2836,15.54,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,7.26,0.09,0.26,20.85,205.0,639.0,147.0,2.31,0.59,0.59,6.37,0.95,11.87,0.01477518455174,0.0132384080239781,0.1297743550688342,0.0559587595765738,-0.0272178414649224,Cowpea
2837,15.55,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,5.8,0.06,0.13,9.42,60.0,156.0,31.0,2.11,0.4,0.16,14.06,0.52,10.56,0.013610690466337,0.0125411498036641,0.1246667447635612,0.0532924867193036,-0.0259546494539864,Cowpea
2838,15.55,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,7.17,0.08,0.21,22.82,272.0,470.0,273.0,1.98,0.61,0.63,7.01,1.12,17.15,0.0137598041373302,0.0127288918333078,0.1232692960745159,0.0547334790525742,-0.0266377511295583,Blackgram
2839,15.55,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,6.12,0.04,0.15,6.6,163.0,358.0,113.0,1.95,0.29,0.44,8.05,0.98,13.19,0.013610690466337,0.0125411498036641,0.1246667447635612,0.0532924867193036,-0.0259546494539864,Cowpea
2840,15.56,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,6.36,0.04,0.1,6.02,74.0,219.0,40.0,1.36,0.26,0.2,3.4,0.47,8.52,0.0127013857811172,0.0113103368665427,0.1146093134340086,0.0527332896521703,-0.0256893040698462,Cowpea
2841,15.55,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,5.32,0.02,0.1,4.12,63.0,227.0,63.0,1.45,0.17,0.35,5.1,0.6,9.46,0.013610690466337,0.0125411498036641,0.1246667447635612,0.0532924867193036,-0.0259546494539864,Cowpea
2842,15.55,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,6.53,0.04,0.12,3.48,122.0,272.0,79.0,2.24,0.24,0.27,6.02,0.93,12.57,0.013610690466337,0.0125411498036641,0.1246667447635612,0.0532924867193036,-0.0259546494539864,Cowpea
2843,15.55,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,7.02,0.04,0.28,6.12,195.0,869.0,244.0,1.47,0.42,0.58,8.05,1.46,13.97,0.013610690466337,0.0125411498036641,0.1246667447635612,0.0532924867193036,-0.0259546494539864,Cowpea
2844,15.55,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,7.12,0.06,0.22,11.63,245.0,583.0,219.0,1.95,0.48,0.68,8.06,1.37,13.75,0.013610690466337,0.0125411498036641,0.1246667447635612,0.0532924867193036,-0.0259546494539864,Cowpea
2845,15.55,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,8.31,0.11,0.37,3.28,274.0,998.0,504.0,2.84,0.21,1.59,3.79,0.93,7.23,0.013610690466337,0.0125411498036641,0.1246667447635612,0.0532924867193036,-0.0259546494539864,Cowpea
2846,15.55,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,6.96,0.11,0.38,13.46,539.0,904.0,296.0,7.1,0.54,1.16,6.65,2.0,15.25,0.013610690466337,0.0125411498036641,0.1246667447635612,0.0532924867193036,-0.0259546494539864,Cowpea
2847,15.55,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,5.45,0.01,0.06,6.91,45.0,74.0,20.0,0.97,0.15,0.24,3.97,0.34,7.0,0.013610690466337,0.0125411498036641,0.1246667447635612,0.0532924867193036,-0.0259546494539864,Cowpea
2848,15.55,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,5.55,0.02,0.04,9.21,39.0,106.0,24.0,1.64,0.26,0.23,9.84,0.36,9.61,0.0137598041373302,0.0127288918333078,0.1232692960745159,0.0547334790525742,-0.0266377511295583,Cowpea
2849,15.56,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,7.8,0.08,0.22,33.1,103.0,596.0,295.0,4.46,0.85,0.73,10.01,0.94,5.75,0.0127013857811172,0.0113103368665427,0.1146093134340086,0.0527332896521703,-0.0256893040698462,Cowpea
2850,15.55,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,5.34,0.02,0.06,14.96,47.0,165.0,47.0,1.41,0.26,0.24,8.04,0.49,10.09,0.013610690466337,0.0125411498036641,0.1246667447635612,0.0532924867193036,-0.0259546494539864,Cowpea
2851,15.56,79.4,Prakasam,Konakana Mitta,China Mana Gundam,Red,7.9,0.3,0.53,7.84,560.0,1067.0,896.0,20.63,0.41,2.27,9.18,2.02,13.32,0.0127013857811172,0.0113103368665427,0.1146093134340086,0.0527332896521703,-0.0256893040698462,Cowpea
2852,15.55,79.39,Prakasam,Konakana Mitta,China Mana Gundam,Red,6.8,0.05,0.13,10.51,103.0,306.0,68.0,1.75,0.4,0.24,8.35,0.55,7.44,0.0137598041373302,0.0127288918333078,0.1232692960745159,0.0547334790525742,-0.0266377511295583,Cotton
